id,order_date,ship_date,ship_mode,customer_id,product_id,sales,quantity,discount,profit,customer_name,segment,country,city,state,postal_code,region,category,subcategory,product_name,order_id,status,return_date
US2012164357,2012-11-25,2012-11-29,Standard Class,SF-20065,OFF-AR-10001177,13.12,5,0.2,1.476,Sandra Flanagan,Consumer,United States,Wilmington,North Carolina,28403,South,Office Supplies,Art,Newell 349,,,
CA2012101910,2012-11-27,2012-12-03,Standard Class,CD-11920,FUR-CH-10002647,283.92,5,0.2,17.745,Carlos Daly,Consumer,United States,Lake Elsinore,California,92530,West,Furniture,Chairs,"Situations Contoured Folding Chairs, 4/Set",,,
CA2012160059,2012-11-27,2012-12-01,Standard Class,TB-21190,OFF-BI-10000145,6.24,2,0,3.0576,Thomas Brumley,Home Office,United States,Fayetteville,Arkansas,72701,South,Office Supplies,Binders,Zipper Ring Binder Pockets,,,
CA2012119907,2012-12-01,2012-12-08,Standard Class,LC-17140,OFF-BI-10001765,55.424,2,0.2,19.3984,Logan Currie,Consumer,United States,Dallas,Texas,75220,Central,Office Supplies,Binders,Wilson Jones Heavy-Duty Casebound Ring Binders with Metal Hinges,,,
CA2012119907,2012-12-01,2012-12-08,Standard Class,LC-17140,OFF-BI-10001765,55.424,2,0.2,19.3984,Logan Currie,Consumer,United States,Seattle,Washington,98103,West,Office Supplies,Binders,Wilson Jones Heavy-Duty Casebound Ring Binders with Metal Hinges,,,
US2012105676,2012-12-01,2012-12-02,Same Day,NM-18520,FUR-FU-10004270,6.688,4,0.6,-4.0128,Neoma Murray,Consumer,United States,Riverside,California,92503,West,Furniture,Furnishings,"Eldon Image Series Desk Accessories, Burgundy",,,
US2012105676,2012-12-01,2012-12-02,Same Day,NM-18520,FUR-FU-10004270,6.688,4,0.6,-4.0128,Neoma Murray,Consumer,United States,Houston,Texas,77036,Central,Furniture,Furnishings,"Eldon Image Series Desk Accessories, Burgundy",,,
CA2012147851,2012-12-03,2012-12-08,Standard Class,MP-17470,OFF-BI-10004528,10.752,4,0.2,3.36,Mark Packer,Home Office,United States,New York City,New York,10009,East,Office Supplies,Binders,Cardinal Poly Pocket Divider Pockets for Ring Binders,,,
CA2012147851,2012-12-03,2012-12-08,Standard Class,MP-17470,OFF-BI-10004528,10.752,4,0.2,3.36,Mark Packer,Home Office,United States,Columbus,Ohio,43229,East,Office Supplies,Binders,Cardinal Poly Pocket Divider Pockets for Ring Binders,,,
CA2012147851,2012-12-03,2012-12-08,Standard Class,MP-17470,OFF-BI-10004528,10.752,4,0.2,3.36,Mark Packer,Home Office,United States,Moorhead,Minnesota,56560,Central,Office Supplies,Binders,Cardinal Poly Pocket Divider Pockets for Ring Binders,,,
US2012149692,2012-12-06,2012-12-12,Standard Class,KW-16435,OFF-BI-10002813,2.772,7,0.8,-4.851,Katrina Willman,Consumer,United States,Austin,Texas,78745,Central,Office Supplies,Binders,Avery Reinforcements for Hole-Punch Pages,,,
CA2012135272,2012-12-07,2012-12-12,Standard Class,MS-17830,FUR-FU-10002759,79.92,4,0,28.7712,Melanie Seite,Consumer,United States,Los Angeles,California,90036,West,Furniture,Furnishings,12-1/2 Diameter Round Wall Clock,,,
CA2012157035,2012-12-09,2012-12-12,First Class,KB-16600,OFF-PA-10004156,34.02,3,0,16.6698,Ken Brennan,Corporate,United States,Taylor,Michigan,48180,Central,Office Supplies,Paper,Xerox 188,,,
CA2012157035,2012-12-09,2012-12-12,First Class,KB-16600,OFF-PA-10004156,34.02,3,0,16.6698,Ken Brennan,Corporate,United States,Columbus,Indiana,47201,Central,Office Supplies,Paper,Xerox 188,,,
CA2012150560,2012-12-11,2012-12-12,First Class,SW-20455,OFF-LA-10003930,196.62,2,0,96.3438,Shaun Weien,Consumer,United States,Suffolk,Virginia,23434,South,Office Supplies,Labels,"Dot Matrix Printer Tape Reel Labels, White, 5000/Box",,,
CA2012154620,2012-12-12,2012-12-16,Standard Class,LT-17110,FUR-CH-10004675,348.928,2,0.2,34.8928,Liz Thompson,Consumer,United States,Lancaster,California,93534,West,Furniture,Chairs,"Lifetime Advantage Folding Chairs, 4/Carton",,,
CA2012154620,2012-12-12,2012-12-16,Standard Class,LT-17110,FUR-CH-10004675,348.928,2,0.2,34.8928,Liz Thompson,Consumer,United States,Bloomington,Illinois,61701,Central,Furniture,Chairs,"Lifetime Advantage Folding Chairs, 4/Carton",,,
CA2012154620,2012-12-12,2012-12-16,Standard Class,LT-17110,FUR-CH-10004675,348.928,2,0.2,34.8928,Liz Thompson,Consumer,United States,Columbus,Ohio,43229,East,Furniture,Chairs,"Lifetime Advantage Folding Chairs, 4/Carton",,,
CA2012125423,2012-12-13,2012-12-15,Second Class,MC-17575,OFF-LA-10001771,9.96,2,0,4.5816,Matt Collins,Consumer,United States,Los Angeles,California,90036,West,Office Supplies,Labels,Avery 513,,,
CA2012119592,2012-12-14,2012-12-16,Second Class,MM-18280,OFF-BI-10004187,3.76,2,0,1.8048,Muhammed MacIntyre,Corporate,United States,Quincy,Illinois,62301,Central,Office Supplies,Binders,Staples,,,
CA2012119592,2012-12-14,2012-12-16,Second Class,MM-18280,OFF-BI-10004187,3.76,2,0,1.8048,Muhammed MacIntyre,Corporate,United States,Columbus,Georgia,31907,South,Office Supplies,Binders,Staples,,,
CA2013116736,2012-12-15,2012-12-19,Standard Class,JK-15640,OFF-AR-10001940,3.28,1,0,1.4104,Jim Kriz,Home Office,United States,New York City,New York,10009,East,Office Supplies,Art,"Sanford Colorific Eraseable Coloring Pencils, 12 Count",CA2013116736,Complete,2013-01-06
US2012120131,2012-12-18,2012-12-23,Standard Class,LM-17065,OFF-ST-10001809,646.776,9,0.2,-145.5246,Liz MacKendrick,Consumer,United States,Springfield,Ohio,45503,East,Office Supplies,Storage,Fellowes Officeware Wire Shelving,,,
US2012120712,2012-12-20,2012-12-24,Standard Class,CS-12130,OFF-ST-10000107,88.8,4,0.2,-2.22,Chad Sievert,Consumer,United States,Austin,Texas,78745,Central,Office Supplies,Storage,Fellowes Super Stor/Drawer,,,
CA2012154144,2012-12-20,2012-12-24,Standard Class,MH-17785,OFF-PA-10004071,55.48,1,0,26.6304,Maya Herman,Corporate,United States,Lindenhurst,New York,11757,East,Office Supplies,Paper,"Eaton Premium Continuous-Feed Paper, 25 Cotton, Letter Size, White, 1000 Shts/Box",,,
CA2012158792,2012-12-26,2013-01-02,Standard Class,BD-11605,OFF-FA-10002815,22.2,5,0,10.434,Brian Dahlen,Consumer,United States,Lawrence,Massachusetts,1841,East,Office Supplies,Fasteners,Staples,,,
CA2012134782,2012-12-27,2012-12-31,Standard Class,MD-17350,OFF-EN-10001434,105.42,2,0,51.6558,Maribeth Dona,Consumer,United States,Fayetteville,Arkansas,72701,South,Office Supplies,Envelopes,"Strathmore 10 Envelopes, Ultimate White",,,
CA2012134782,2012-12-27,2012-12-31,Standard Class,MD-17350,OFF-EN-10001434,105.42,2,0,51.6558,Maribeth Dona,Consumer,United States,Columbus,Ohio,43229,East,Office Supplies,Envelopes,"Strathmore 10 Envelopes, Ultimate White",,,
CA2014158729,2012-12-28,2012-12-31,Second Class,EM-13960,TEC-AC-10003657,54.384,2,0.2,1.3596,Eric Murdock,Consumer,United States,Philadelphia,Pennsylvania,19134,East,Technology,Accessories,Lenovo 17-Key USB Numeric Keypad,CA2014158729,Complete,2013-02-07
CA2012109197,2012-12-31,2013-01-04,Standard Class,JO-15280,OFF-BI-10004632,487.984,2,0.2,152.495,Jas OCarroll,Consumer,United States,Los Angeles,California,90004,West,Office Supplies,Binders,Ibico Hi-Tech Manual Binding System,,,
CA2012109197,2012-12-31,2013-01-04,Standard Class,JO-15280,OFF-BI-10004632,487.984,2,0.2,152.495,Jas OCarroll,Consumer,United States,Missoula,Montana,59801,West,Office Supplies,Binders,Ibico Hi-Tech Manual Binding System,,,
CA2014140186,2013-01-22,2013-01-28,Standard Class,PG-18895,OFF-FA-10003472,7.56,6,0,0.3024,Paul Gonzalez,Consumer,United States,Morristown,New Jersey,7960,East,Office Supplies,Fasteners,Bagged Rubber Bands,CA2014140186,Complete,2013-05-19
CA2014140186,2013-01-22,2013-01-28,Standard Class,PG-18895,OFF-FA-10003472,7.56,6,0,0.3024,Paul Gonzalez,Consumer,United States,San Francisco,California,94122,West,Office Supplies,Fasteners,Bagged Rubber Bands,CA2014140186,Complete,2013-05-19
CA2013109344,2013-02-08,2013-02-11,Second Class,CH-12070,TEC-PH-10002624,1127.976,3,0.2,126.8973,Cathy Hwang,Home Office,United States,Raleigh,North Carolina,27604,South,Technology,Phones,Samsung Galaxy S4 Mini,,,
CA2013109344,2013-02-08,2013-02-11,Second Class,CH-12070,TEC-PH-10002624,1127.976,3,0.2,126.8973,Cathy Hwang,Home Office,United States,Detroit,Michigan,48227,Central,Technology,Phones,Samsung Galaxy S4 Mini,,,
CA2013164938,2013-02-11,2013-02-13,First Class,PB-19210,TEC-PH-10004897,69.93,7,0,0.6993,Phillip Breyer,Corporate,United States,Tulsa,Oklahoma,74133,Central,Technology,Phones,Mediabridge Sport Armband iPhone 5s,,,
CA2013112942,2013-02-13,2013-02-18,Standard Class,RD-19810,OFF-PA-10004092,146.82,3,0,73.41,Ross DeVincentis,Home Office,United States,Los Angeles,California,90045,West,Office Supplies,Paper,Tops Green Bar Computer Printout Paper,,,
CA2013102456,2013-02-27,2013-03-02,First Class,DL-12865,OFF-AP-10004336,170.88,3,0,49.5552,Dan Lawera,Consumer,United States,Cincinnati,Ohio,45231,East,Office Supplies,Appliances,"Conquest 14 Commercial Heavy-Duty Upright Vacuum, Collection System, Accessory Kit",,,
CA2013102456,2013-02-27,2013-03-02,First Class,DL-12865,OFF-AP-10004336,170.88,3,0,49.5552,Dan Lawera,Consumer,United States,New York City,New York,10011,East,Office Supplies,Appliances,"Conquest 14 Commercial Heavy-Duty Upright Vacuum, Collection System, Accessory Kit",,,
CA2013102456,2013-02-27,2013-03-02,First Class,DL-12865,OFF-AP-10004336,170.88,3,0,49.5552,Dan Lawera,Consumer,United States,Keller,Texas,76248,Central,Office Supplies,Appliances,"Conquest 14 Commercial Heavy-Duty Upright Vacuum, Collection System, Accessory Kit",,,
CA2013102456,2013-02-27,2013-03-02,First Class,DL-12865,OFF-AP-10004336,170.88,3,0,49.5552,Dan Lawera,Consumer,United States,New York City,New York,10011,East,Office Supplies,Appliances,"Conquest 14 Commercial Heavy-Duty Upright Vacuum, Collection System, Accessory Kit",,,
US2013137547,2013-03-08,2013-03-13,Standard Class,EB-13705,TEC-PH-10002365,21.072,3,0.2,1.5804,Ed Braxton,Corporate,United States,New York City,New York,10024,East,Technology,Phones,Belkin Grip Candy Sheer Case / Cover for iPhone 5 and 5S,,,
US2013137547,2013-03-08,2013-03-13,Standard Class,EB-13705,TEC-PH-10002365,21.072,3,0.2,1.5804,Ed Braxton,Corporate,United States,Fort Worth,Texas,76106,Central,Technology,Phones,Belkin Grip Candy Sheer Case / Cover for iPhone 5 and 5S,,,
US2013137547,2013-03-08,2013-03-13,Standard Class,EB-13705,TEC-PH-10002365,21.072,3,0.2,1.5804,Ed Braxton,Corporate,United States,San Diego,California,92105,West,Technology,Phones,Belkin Grip Candy Sheer Case / Cover for iPhone 5 and 5S,,,
CA2013106306,2013-03-09,2013-03-09,Same Day,PG-18820,OFF-BI-10003676,9.702,3,0.7,-7.1148,Patrick Gardner,Consumer,United States,Glendale,Arizona,85301,West,Office Supplies,Binders,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",,,
US2013112977,2013-03-11,2013-03-17,Standard Class,CJ-12010,FUR-BO-10003272,176.784,1,0.2,-22.098,Caroline Jumper,Consumer,United States,Huntington Beach,California,92646,West,Furniture,Bookcases,OSullivan Living Dimensions 5-Shelf Bookcases,,,
US2013112977,2013-03-11,2013-03-17,Standard Class,CJ-12010,FUR-BO-10003272,176.784,1,0.2,-22.098,Caroline Jumper,Consumer,United States,Long Beach,New York,11561,East,Furniture,Bookcases,OSullivan Living Dimensions 5-Shelf Bookcases,,,
US2013128902,2013-03-12,2013-03-16,Standard Class,MB-18085,FUR-TA-10001095,244.006,2,0.3,-31.3722,Mick Brown,Consumer,United States,Vineland,New Jersey,8360,East,Furniture,Tables,Chromcraft Round Conference Tables,,,
US2013128902,2013-03-12,2013-03-16,Standard Class,MB-18085,FUR-TA-10001095,244.006,2,0.3,-31.3722,Mick Brown,Consumer,United States,Philadelphia,Pennsylvania,19143,East,Furniture,Tables,Chromcraft Round Conference Tables,,,
CA2013115504,2013-03-13,2013-03-18,Standard Class,MC-18130,OFF-PA-10003953,12.96,2,0,6.2208,Mike Caudle,Corporate,United States,Monroe,Louisiana,71203,South,Office Supplies,Paper,Xerox 218,,,
US2013154361,2013-03-15,2013-03-20,Standard Class,HZ-14950,FUR-FU-10004020,21.88,5,0.2,6.2905,Henia Zydlo,Consumer,United States,Columbus,Ohio,43229,East,Furniture,Furnishings,Advantus Panel Wall Acrylic Frame,,,
US2013113509,2013-03-16,2013-03-20,Standard Class,PL-18925,TEC-AC-10004855,83.976,3,0.2,-13.6461,Paul Lucas,Home Office,United States,Chicago,Illinois,60610,Central,Technology,Accessories,V7 USB Numeric Keypad,,,
US2013113509,2013-03-16,2013-03-20,Standard Class,PL-18925,TEC-AC-10004855,83.976,3,0.2,-13.6461,Paul Lucas,Home Office,United States,Philadelphia,Pennsylvania,19143,East,Technology,Accessories,V7 USB Numeric Keypad,,,
US2013120929,2013-03-19,2013-03-22,Second Class,RO-19780,FUR-TA-10001857,189.882,3,0.4,-94.941,Rose OBrian,Consumer,United States,Memphis,Tennessee,38109,South,Furniture,Tables,Balt Solid Wood Rectangular Table,,,
CA2013150889,2013-03-21,2013-03-23,Second Class,PB-19105,TEC-PH-10000004,11.992,1,0.2,0.8994,Peter Buhler,Consumer,United States,Evanston,Illinois,60201,Central,Technology,Phones,Belkin iPhone and iPad Lightning Cable,,,
CA2013127670,2013-03-21,2013-03-25,Standard Class,RD-19660,FUR-TA-10001095,697.16,4,0,146.4036,Robert Dilbeck,Home Office,United States,Saint Peters,Missouri,63376,Central,Furniture,Tables,Chromcraft Round Conference Tables,,,
CA2013107615,2013-03-23,2013-03-26,First Class,RB-19645,TEC-AC-10001013,58.58,2,0,19.3314,Robert Barroso,Corporate,United States,North Las Vegas,Nevada,89031,West,Technology,Accessories,Logitech ClearChat Comfort/USB Headset H390,,,
CA2013123666,2013-03-27,2013-03-31,Standard Class,SP-20545,OFF-ST-10001522,459.95,5,0,18.398,Sibella Parks,Corporate,United States,New York City,New York,10011,East,Office Supplies,Storage,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",,,
CA2013162901,2013-03-29,2013-04-01,First Class,AS-10045,OFF-ST-10000649,31.4,2,0,7.85,Aaron Smayling,Corporate,United States,Arlington,Virginia,22204,South,Office Supplies,Storage,Hanging Personal Folder File,,,
CA2013128258,2013-03-31,2013-04-02,First Class,CP-12085,OFF-PA-10004156,11.34,1,0,5.5566,Cathy Prescott,Corporate,United States,Norwich,Connecticut,6360,East,Office Supplies,Paper,Xerox 188,,,
CA2014169894,2013-04-06,2013-04-11,Second Class,GM-14455,OFF-ST-10003442,158.368,7,0.2,13.8572,Gary Mitchum,Home Office,United States,Houston,Texas,77095,Central,Office Supplies,Storage,Eldon Portable Mobile Manager,CA2014169894,Complete,2013-04-26
CA2013110499,2013-04-08,2013-04-10,First Class,YC-21895,TEC-CO-10002095,1199.976,3,0.2,374.9925,Yoseph Carroll,Corporate,United States,San Francisco,California,94110,West,Technology,Copiers,Hewlett Packard 610 Color Digital Copier / Printer,,,
CA2013126809,2013-04-10,2013-04-14,Standard Class,EB-13750,OFF-BI-10003712,35.352,9,0.2,12.8151,Edward Becker,Corporate,United States,Seattle,Washington,98103,West,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8 x 11, Light Blue",,,
US2013114622,2013-04-11,2013-04-13,First Class,JR-16210,OFF-BI-10004716,8.904,2,0.7,-6.5296,Justin Ritter,Corporate,United States,Springfield,Ohio,45503,East,Office Supplies,Binders,Wilson Jones Hanging Recycled Pressboard Data Binders,,,
CA2013148796,2013-04-15,2013-04-19,Standard Class,PB-19150,FUR-CH-10004886,383.8,5,0.2,38.38,Philip Brown,Consumer,United States,Los Angeles,California,90004,West,Furniture,Chairs,Bevis Steel Folding Chairs,,,
CA2013148796,2013-04-15,2013-04-19,Standard Class,PB-19150,FUR-CH-10004886,383.8,5,0.2,38.38,Philip Brown,Consumer,United States,Philadelphia,Pennsylvania,19134,East,Furniture,Chairs,Bevis Steel Folding Chairs,,,
CA2013136406,2013-04-16,2013-04-18,Second Class,BD-11320,FUR-CH-10002024,1121.568,2,0.2,0,Bill Donatelli,Consumer,United States,San Francisco,California,94110,West,Furniture,Chairs,HON 5400 Series Task Chairs for Big and Tall,,,
CA2013136406,2013-04-16,2013-04-18,Second Class,BD-11320,FUR-CH-10002024,1121.568,2,0.2,0,Bill Donatelli,Consumer,United States,Tulsa,Oklahoma,74133,Central,Furniture,Chairs,HON 5400 Series Task Chairs for Big and Tall,,,
CA2013113061,2013-04-23,2013-04-27,Standard Class,EL-13735,FUR-FU-10003975,86.62,2,0,8.662,Ed Ludwig,Home Office,United States,Columbia,Maryland,21044,East,Furniture,Furnishings,Eldon Advantage Chair Mats for Low to Medium Pile Carpets,,,
CA2013113061,2013-04-23,2013-04-27,Standard Class,EL-13735,FUR-FU-10003975,86.62,2,0,8.662,Ed Ludwig,Home Office,United States,Jefferson City,Missouri,65109,Central,Furniture,Furnishings,Eldon Advantage Chair Mats for Low to Medium Pile Carpets,,,
CA2013109057,2013-04-23,2013-04-28,Standard Class,TT-21460,OFF-ST-10002406,23.952,2,0.2,2.3952,Tonja Turnell,Home Office,United States,Aurora,Illinois,60505,Central,Office Supplies,Storage,Pizazz Global Quick File,,,
CA2013147578,2013-04-23,2013-04-27,Second Class,PG-18895,FUR-FU-10001889,31.56,3,0,10.4148,Paul Gonzalez,Consumer,United States,Morristown,New Jersey,7960,East,Furniture,Furnishings,Ultra Door Pull Handle,,,
CA2013147578,2013-04-23,2013-04-27,Second Class,PG-18895,FUR-FU-10001889,31.56,3,0,10.4148,Paul Gonzalez,Consumer,United States,San Francisco,California,94122,West,Furniture,Furnishings,Ultra Door Pull Handle,,,
CA2013130001,2013-04-24,2013-04-29,Standard Class,HK-14890,OFF-PA-10002666,36.24,5,0.2,11.325,Heather Kirkland,Corporate,United States,Franklin,Tennessee,37064,South,Office Supplies,Paper,Southworth 25 Cotton Linen-Finish Paper & Envelopes,,,
CA2013130001,2013-04-24,2013-04-29,Standard Class,HK-14890,OFF-PA-10002666,36.24,5,0.2,11.325,Heather Kirkland,Corporate,United States,Charlotte,North Carolina,28205,South,Office Supplies,Paper,Southworth 25 Cotton Linen-Finish Paper & Envelopes,,,
CA2013168081,2013-04-25,2013-04-28,Second Class,CA-12055,TEC-AC-10003174,258.696,3,0.2,64.674,Cathy Armstrong,Home Office,United States,Houston,Texas,77070,Central,Technology,Accessories,Plantronics S12 Corded Telephone Headset System,,,
CA2013152814,2013-04-29,2013-05-03,Standard Class,EH-14005,OFF-PA-10001970,29.472,3,0.2,9.9468,Erica Hernandez,Home Office,United States,Denver,Colorado,80219,West,Office Supplies,Paper,Xerox 1881,,,
CA2013154788,2013-05-01,2013-05-05,Standard Class,JL-15835,OFF-BI-10003314,7.712,2,0.2,2.7956,John Lee,Consumer,United States,New York City,New York,10011,East,Office Supplies,Binders,Tuff Stuff Recycled Round Ring Binders,,,
CA2013148698,2013-05-03,2013-05-08,Standard Class,BD-11770,OFF-AR-10004022,86.352,3,0.2,5.397,Bryan Davis,Consumer,United States,Houston,Texas,77070,Central,Office Supplies,Art,Panasonic KP-380BK Classic Electric Pencil Sharpener,,,
CA2013145247,2013-05-06,2013-05-08,First Class,ND-18370,OFF-PA-10003641,79.14,3,0,36.4044,Natalie DeCherney,Consumer,United States,Louisville,Kentucky,40214,South,Office Supplies,Paper,Xerox 1909,,,
CA2013164672,2013-05-09,2013-05-14,Second Class,GB-14530,FUR-FU-10001488,211.96,2,0,42.392,George Bell,Corporate,United States,Auburn,New York,13021,East,Furniture,Furnishings,"Tenex 46 x 60 Computer Anti-Static Chairmat, Rectangular Shaped",,,
CA2013164672,2013-05-09,2013-05-14,Second Class,GB-14530,FUR-FU-10001488,211.96,2,0,42.392,George Bell,Corporate,United States,Los Angeles,California,90004,West,Furniture,Furnishings,"Tenex 46 x 60 Computer Anti-Static Chairmat, Rectangular Shaped",,,
CA2013164672,2013-05-09,2013-05-14,Second Class,GB-14530,FUR-FU-10001488,211.96,2,0,42.392,George Bell,Corporate,United States,Dover,Delaware,19901,East,Furniture,Furnishings,"Tenex 46 x 60 Computer Anti-Static Chairmat, Rectangular Shaped",,,
CA2013164672,2013-05-09,2013-05-14,Second Class,GB-14530,FUR-FU-10001488,211.96,2,0,42.392,George Bell,Corporate,United States,Monroe,North Carolina,28110,South,Furniture,Furnishings,"Tenex 46 x 60 Computer Anti-Static Chairmat, Rectangular Shaped",,,
